date,store_id,product_id,name,category,shelf_life_days,location,size_sqft,avg_daily_footfall,units_sold,unit_price,promo,day_of_week,is_weekend,is_holiday,temperature,rainfall_mm,humidity_percent
6/6/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,19,5.31,1,Thursday,0,0,72.1,1.39,71.1
6/6/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,32,2.5,0,Thursday,0,0,53.2,0.67,78.3
6/6/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,18,5.9,0,Thursday,0,0,54.4,4.16,86.7
6/6/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,22,5,0,Thursday,0,0,57.6,0.98,62.2
6/6/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,14,3.5,0,Thursday,0,0,31.1,0.03,57.6
6/7/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,24,6,0,Friday,0,0,24.5,0.64,64.5
6/7/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,17,2.5,0,Friday,0,0,79.5,0.21,85
6/7/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,19,5.9,0,Friday,0,0,47.6,0.68,89
6/7/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,19,5,0,Friday,0,0,87.8,1.41,88.6
6/7/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,20,3.5,0,Friday,0,0,80.6,0.03,51.5
6/7/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,27,6,0,Friday,0,0,83.5,3.06,64.8
6/7/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,24,2.14,1,Friday,0,0,50.2,1.41,53
6/7/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,10,5.08,1,Friday,0,0,35.9,0.53,58.4
6/7/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,20,5,0,Friday,0,0,43.7,0.56,41.6
6/7/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,22,3.5,0,Friday,0,1,53.3,0.94,48
6/7/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,31,6,0,Friday,0,0,24.4,0.43,59.9
6/7/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,14,2.5,0,Friday,0,0,52.9,0.01,58.2
6/7/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,22,5.9,0,Friday,0,0,57,0.04,53.9
6/7/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,19,5,0,Friday,0,0,40.6,0.66,51.5
6/7/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,12,3.5,0,Friday,0,0,44.4,0.2,77.4
6/8/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,20,4.95,1,Saturday,1,0,56.7,0.03,54.7
6/8/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,20,2.55,0,Saturday,1,0,65.3,2.94,75.3
6/8/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,22,6,0,Saturday,1,0,46.6,0.48,58.4
6/8/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,26,5.07,0,Saturday,1,0,64.4,1.05,80.1
6/8/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,20,3.07,1,Saturday,1,0,62.1,0.3,48.4
6/8/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,22,6.13,0,Saturday,1,0,60.7,0.07,47.9
6/8/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,24,2.14,1,Saturday,1,0,50.2,2.05,74
6/8/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,19,6.02,0,Saturday,1,0,40,0.2,85.7
6/8/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,14,5.07,0,Saturday,1,0,85.4,0.04,47.1
6/8/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,21,2.92,1,Saturday,1,0,69.5,1.33,43.7
6/8/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,19,6.16,0,Saturday,1,0,75.1,0.02,86.7
6/8/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,26,2.19,1,Saturday,1,0,58.7,0.86,45.9
6/8/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,13,6.02,0,Saturday,1,0,57.5,0.51,52.5
6/8/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,26,4.01,1,Saturday,1,0,67.4,0.58,86.5
6/8/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,23,3.56,0,Saturday,1,0,32.5,0.01,80.1
6/9/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,22,6.13,0,Sunday,1,0,43.3,5,57.1
6/9/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,24,2.53,0,Sunday,1,0,48,1.09,87.7
6/9/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,22,6.03,0,Sunday,1,0,53.2,1.27,68.4
6/9/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,21,4.46,1,Sunday,1,0,46.8,1.65,43.6
6/9/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,19,3.6,0,Sunday,1,0,65,2.4,75.2
6/9/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,23,6.15,0,Sunday,1,0,61.2,1.4,66.9
6/9/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,13,2.56,0,Sunday,1,0,80.9,2.15,68.6
6/9/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,20,6.04,0,Sunday,1,0,97.1,0.89,89.7
6/9/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,25,5.11,0,Sunday,1,0,41.1,0.7,47.6
6/9/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,20,3.57,0,Sunday,1,0,62.2,2.6,72.8
6/9/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,19,6.16,0,Sunday,1,0,62.2,3.01,62.9
6/9/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,20,2.01,1,Sunday,1,0,59.8,0.22,53.6
6/9/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,16,6.02,0,Sunday,1,0,43.7,1.17,74.7
6/9/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,20,4.03,1,Sunday,1,0,46.2,1.73,73.4
6/9/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,13,3.58,0,Sunday,1,0,63.6,0.13,82.8
6/10/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,30,6,0,Monday,0,0,45.8,3.98,83.9
6/10/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,15,2.5,0,Monday,0,0,62.4,1.1,68.1
6/10/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,17,5.9,0,Monday,0,0,56.3,1.56,56.3
6/10/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,17,5,0,Monday,0,0,62.1,0.29,66.5
6/10/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,21,2.96,1,Monday,0,1,45.7,0.46,58
6/10/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,18,6,0,Monday,0,0,62.4,0.19,53.9
6/10/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,16,2.5,0,Monday,0,0,46.8,0.46,67.6
6/10/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,24,5.9,0,Monday,0,0,62.4,1.02,72.9
6/10/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,23,5,0,Monday,0,0,80.1,2.69,69.5
6/10/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,19,3.5,0,Monday,0,0,63.9,1.14,87.7
6/10/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,18,5.13,1,Monday,0,0,64.8,0.42,54.9
6/10/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,16,2.5,0,Monday,0,0,72.3,0.07,58.6
6/10/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,18,5.19,1,Monday,0,1,38.9,1.46,73.4
6/10/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,14,5,0,Monday,0,0,85.8,0.82,70
6/10/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,20,3.5,0,Monday,0,0,44.2,6.24,40.1
6/11/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,28,6,0,Tuesday,0,1,73.2,2.27,55.6
6/11/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,17,2.25,1,Tuesday,0,0,71.2,2.48,52.7
6/11/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,17,5.9,0,Tuesday,0,0,46.5,0.02,82
6/11/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,10,5,0,Tuesday,0,0,75.1,2.26,83.3
6/11/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,24,3.07,1,Tuesday,0,0,67.5,0.32,54.2
6/11/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,20,6,0,Tuesday,0,0,88.3,1.32,45.1
6/11/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,15,2.12,1,Tuesday,0,0,62.9,0.89,50.3
6/11/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,18,5.09,1,Tuesday,0,0,58.4,1.27,48.8
6/11/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,20,5,0,Tuesday,0,0,52.3,0.21,51.9
6/11/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,19,2.99,1,Tuesday,0,0,33.8,0.92,51.7
6/11/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,22,6,0,Tuesday,0,0,55.2,0.06,64
6/11/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,19,2.5,0,Tuesday,0,1,55.9,0.06,56
6/11/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,24,5.9,0,Tuesday,0,0,63.9,1.61,68
6/11/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,20,5,0,Tuesday,0,0,38.7,4.55,57.2
6/11/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,21,3.5,0,Tuesday,0,0,56.4,2.25,80.7
6/12/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,10,6,0,Wednesday,0,0,68.6,0.95,87.5
6/12/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,15,2.5,0,Wednesday,0,0,70.1,0.09,60.2
6/12/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,23,5.9,0,Wednesday,0,0,32.1,0.07,42.5
6/12/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,15,5,0,Wednesday,0,0,70.6,0.26,52
6/12/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,16,3.5,0,Wednesday,0,0,56.3,5.58,45.1
6/12/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,16,4.81,1,Wednesday,0,0,57.2,0.76,57.2
6/12/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,11,2.5,0,Wednesday,0,0,24.5,2.78,72.3
6/12/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,20,5.9,0,Wednesday,0,0,82.4,1.83,65.9
6/12/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,21,5,0,Wednesday,0,0,62.7,1.39,52.1
6/12/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,15,3.5,0,Wednesday,0,0,37,4.43,78.4
6/12/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,21,6,0,Wednesday,0,0,65.6,0.39,46.6
6/12/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,24,2.5,0,Wednesday,0,0,65.2,0.91,51.4
6/12/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,14,5.9,0,Wednesday,0,0,78.3,3,73.8
6/12/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,23,5,0,Wednesday,0,0,55.4,1.2,49.9
6/12/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,23,3.5,0,Wednesday,0,0,60.2,0.42,73.9
6/13/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,16,6,0,Thursday,0,0,50.4,0.35,88.8
6/13/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,16,2.16,1,Thursday,0,0,69,2.1,81.6
6/13/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,23,5.9,0,Thursday,0,0,48.2,0.02,48
6/13/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,28,5,0,Thursday,0,0,46.6,3.68,66
6/13/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,17,3.5,0,Thursday,0,0,59,0.03,61.1
6/13/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,19,6,0,Thursday,0,0,41.6,1.5,89.6
6/13/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,20,2.14,1,Thursday,0,0,84,1.39,88.2
6/13/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,19,5.9,0,Thursday,0,0,88.9,1.3,46.4
6/13/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,15,5,0,Thursday,0,0,53.2,0.96,85.4
6/13/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,18,3.5,0,Thursday,0,0,39.2,2.87,49.7
6/13/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,24,6,0,Thursday,0,0,65,1.62,56
6/13/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,15,2.5,0,Thursday,0,0,52.8,2.28,57.7
6/13/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,13,5.23,1,Thursday,0,0,77.6,0.18,54.3
6/13/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,24,5,0,Thursday,0,0,48.2,0.08,82.7
6/13/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,21,3.5,0,Thursday,0,0,68.2,0.04,56.5
6/14/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,21,6,0,Friday,0,0,61.7,0.24,80.8
6/14/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,18,2.5,0,Friday,0,0,49.9,1.65,89.7
6/14/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,22,5.9,0,Friday,0,0,63.6,1.02,82
6/14/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,28,5,0,Friday,0,0,73.2,2.09,57.3
6/14/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,21,3.5,0,Friday,0,0,61.3,0.32,75.6
6/14/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,24,6,0,Friday,0,0,61.5,0.69,66.7
6/14/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,15,2.5,0,Friday,0,0,46.9,3.29,79.3
6/14/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,23,5.9,0,Friday,0,1,77.2,4.12,47.7
6/14/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,19,5,0,Friday,0,0,75.7,3.82,71.9
6/14/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,18,3.5,0,Friday,0,0,53.8,2.56,78.7
6/14/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,19,6,0,Friday,0,0,58.1,1.75,78.1
6/14/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,22,2.5,0,Friday,0,0,81.2,3.67,88.2
6/14/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,25,5.28,1,Friday,0,0,43,1.88,42.9
6/14/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,14,4.11,1,Friday,0,0,69.1,4.62,57.3
6/14/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,25,2.95,1,Friday,0,0,51.6,0.04,63.8
6/15/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,17,4.94,1,Saturday,1,0,86.7,3.82,55.5
6/15/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,18,2.53,0,Saturday,1,0,61,1.22,55.5
6/15/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,11,4.97,1,Saturday,1,0,78.9,0.18,48.8
6/15/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,21,4.37,1,Saturday,1,0,48.6,0.36,80.6
6/15/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,16,3.55,0,Saturday,1,0,41.3,2.87,85.4
6/15/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,25,6.06,0,Saturday,1,0,56.5,1.06,44.1
6/15/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,25,2.53,0,Saturday,1,0,63.9,6.1,47.7
6/15/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,24,5.13,1,Saturday,1,0,52.3,0.19,51.4
6/15/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,16,5.06,0,Saturday,1,0,71.4,0.8,65.4
6/15/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,26,2.8,1,Saturday,1,0,56.9,0.6,79.6
6/15/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,32,6.1,0,Saturday,1,0,28.8,1.09,43.6
6/15/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,14,2.53,0,Saturday,1,0,68.3,1.51,71.8
6/15/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,30,5.98,0,Saturday,1,0,46.8,1.63,47.5
6/15/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,18,4.21,1,Saturday,1,0,54.6,0,88.6
6/15/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,23,3.54,0,Saturday,1,0,83.3,0.14,84.9
6/16/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,24,4.88,1,Sunday,1,0,86.6,0.05,87.5
6/16/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,20,2.57,0,Sunday,1,0,51.4,3,45.3
6/16/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,18,5.99,0,Sunday,1,0,68.7,0.56,64.4
6/16/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,18,5.1,0,Sunday,1,0,51.7,0.69,48.3
6/16/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,20,3.54,0,Sunday,1,0,55.7,0.9,70
6/16/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,18,6.14,0,Sunday,1,0,50.9,2.84,51.6
6/16/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,22,2.55,0,Sunday,1,0,34.1,0.02,78.5
6/16/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,17,5.99,0,Sunday,1,0,61.4,0.19,72.2
6/16/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,23,5.07,0,Sunday,1,1,64.3,1.73,68.6
6/16/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,22,2.92,1,Sunday,1,1,49.9,4.98,81.3
6/16/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,22,6.11,0,Sunday,1,0,76.3,1.54,65
6/16/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,21,2.53,0,Sunday,1,0,53.5,0.45,53.5
6/16/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,12,6.04,0,Sunday,1,0,50.4,1.1,71
6/16/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,30,4.22,1,Sunday,1,0,67.9,5.53,87.9
6/16/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,19,2.85,1,Sunday,1,0,36.9,1.13,70.1
6/17/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,20,6,0,Monday,0,0,73.6,0.7,71.5
6/17/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,16,2.22,1,Monday,0,0,54,0.73,86.7
6/17/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,15,4.85,1,Monday,0,0,74.8,5.12,65.8
6/17/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,19,5,0,Monday,0,0,79.3,1.9,89.8
6/17/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,16,3.5,0,Monday,0,0,69.6,1.74,48
6/17/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,22,6,0,Monday,0,0,47.8,0.4,66.9
6/17/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,19,2.5,0,Monday,0,0,41.2,1.23,50.6
6/17/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,21,5.9,0,Monday,0,0,38.5,0.66,62.7
6/17/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,20,5,0,Monday,0,0,76.5,0.41,48.5
6/17/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,29,3.5,0,Monday,0,0,58,3.39,51.1
6/17/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,11,5,1,Monday,0,0,51,0.72,50.5
6/17/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,16,2.5,0,Monday,0,0,58,0.5,56
6/17/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,19,5.24,1,Monday,0,0,76.2,4.03,46.7
6/17/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,18,5,0,Monday,0,0,71.7,0.33,80.5
6/17/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,20,3.5,0,Monday,0,0,66.6,2.05,51
6/18/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,22,6,0,Tuesday,0,0,69.6,1.59,60.8
6/18/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,16,2.5,0,Tuesday,0,0,62.7,3.8,40.8
6/18/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,23,4.9,1,Tuesday,0,0,64.5,2.68,45.2
6/18/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,21,4.28,1,Tuesday,0,0,63.3,1.83,84.8
6/18/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,19,3.5,0,Tuesday,0,0,60,0.57,81.9
6/18/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,21,4.83,1,Tuesday,0,0,71.3,1.03,82
6/18/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,17,2.5,0,Tuesday,0,0,65.4,4.34,60.6
6/18/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,13,5.9,0,Tuesday,0,0,46.8,0.04,47.1
6/18/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,23,5,0,Tuesday,0,0,67.9,2.37,45.4
6/18/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,20,3.5,0,Tuesday,0,0,63.7,0.44,70.3
6/18/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,19,6,0,Tuesday,0,0,69.2,0.31,81.4
6/18/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,22,2.5,0,Tuesday,0,0,58.4,0.4,85
6/18/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,16,5.9,0,Tuesday,0,0,72.2,0.09,54.4
6/18/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,18,5,0,Tuesday,0,1,59.1,7.24,56.1
6/18/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,20,3.5,0,Tuesday,0,0,70.9,3.06,45
6/19/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,10,5.32,1,Wednesday,0,0,53.2,1.1,78.7
6/19/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,26,2.5,0,Wednesday,0,0,54.2,1.88,53.8
6/19/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,16,5.9,0,Wednesday,0,0,69,1.22,64
6/19/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,18,5,0,Wednesday,0,0,55,2.5,86.4
6/19/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,24,3.5,0,Wednesday,0,0,93.1,2.79,77.6
6/19/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,11,6,0,Wednesday,0,0,68.5,0.4,42.6
6/19/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,19,2.5,0,Wednesday,0,0,60.4,0.92,40.4
6/19/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,17,4.93,1,Wednesday,0,0,72.3,1.51,79.4
6/19/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,26,4.31,1,Wednesday,0,0,52.8,5.76,67.6
6/19/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,24,3.5,0,Wednesday,0,0,73.8,1.72,76
6/19/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,21,6,0,Wednesday,0,1,73.4,3.42,47.8
6/19/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,14,2.5,0,Wednesday,0,0,78.8,2.81,83.6
6/19/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,17,5.9,0,Wednesday,0,0,53.4,1.31,78.7
6/19/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,23,5,0,Wednesday,0,0,41.7,3.36,84.5
6/19/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,21,3.5,0,Wednesday,0,0,50.8,0.71,57.1
6/20/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,11,6,0,Thursday,0,0,55.8,0.72,53.8
6/20/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,19,2.5,0,Thursday,0,0,85,2.28,47.6
6/20/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,27,4.75,1,Thursday,0,1,92.9,0.22,86.5
6/20/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,21,5,0,Thursday,0,0,65.2,0.55,48.8
6/20/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,9,3.5,0,Thursday,0,0,60.1,1.41,46
6/20/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,17,6,0,Thursday,0,0,54.8,0.82,49.6
6/20/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,30,2.5,0,Thursday,0,0,72.4,4.24,78.6
6/20/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,25,5.9,0,Thursday,0,0,92.8,4.77,84.5
6/20/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,20,4.34,1,Thursday,0,0,86.8,1.05,80.5
6/20/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,28,3.5,0,Thursday,0,0,77.1,1.16,68.2
6/20/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,22,6,0,Thursday,0,0,76.8,1.93,89.7
6/20/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,20,2.5,0,Thursday,0,0,72.5,0.92,43.4
6/20/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,20,5.9,0,Thursday,0,0,59.3,0.32,83.4
6/20/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,21,5,0,Thursday,0,0,49,2.06,61.4
6/20/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,22,2.81,1,Thursday,0,0,59.7,2.01,62.8
6/21/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,15,6,0,Friday,0,0,66.3,0.42,46.4
6/21/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,30,2.5,0,Friday,0,0,38.2,2.68,41.7
